"id","name"
"8836","FMO7P"
"8837","FMO8P"
"8838","FMO9P"
"8839","FMOD"
"8840","FMR1"
"8841","FMR1-AS1"
"8842","FMR1-IT1"
"8843","FMR1NB"
"8844","FN1"
"8845","FN1-DT"
"8846","FN3K"
"8847","FN3KRP"
"8848","FNBP1"
"8849","FNBP1L"
"8850","FNBP1P1"
"8851","FNBP4"
"8852","FNDC1"
"8853","FNDC1-AS1"
"8854","FNDC1-IT1"
"8855","FNDC10"
"8856","FNDC11"
"8857","FNDC3A"
"8858","FNDC3B"
"8859","FNDC3CP"
"8860","FNDC4"
"8861","FNDC5"
"8862","FNDC7"
"8863","FNDC8"
"8864","FNDC9"
"8865","FNIP1"
"8866","FNIP2"
"8867","FNTA"
"8868","FNTAP1"
"8869","FNTAP2"
"8870","FNTB"
"8871","FOCAD"
"8872","FOCAD-AS1"
"8873","FOLH1"
"8874","FOLH1B"
"8875","FOLR1"
"8876","FOLR1P1"
"8877","FOLR2"
"8878","FOLR3"
"8879","FOS"
"8880","FOSB"
"8881","FOSL1"
"8882","FOSL1P1"
"8883","FOSL2"
"8884","FOSL2-AS1"
"8885","FOXA1"
"8886","FOXA2"
"8887","FOXA3"
"8888","FOXB1"
"8889","FOXB2"
"8890","FOXC1"
"8891","FOXC2"
"8892","FOXC2-AS1"
"8893","FOXCUT"
"8894","FOXD1"
"8895","FOXD1-AS1"
"8896","FOXD2"
"8897","FOXD2-AS1"
"8898","FOXD3"
"8899","FOXD3-AS1"
"8900","FOXD4"
"8901","FOXD4L1"
"8902","FOXD4L3"
"8903","FOXD4L4"
"8904","FOXD4L5"
"8905","FOXD4L6"
"8906","FOXE1"
"8907","FOXE3"
"8908","FOXF1"
"8909","FOXF2"
"8910","FOXF2-DT"
"8911","FOXG1"
"8912","FOXG1-AS1"
"8913","FOXH1"
"8914","FOXI1"
"8915","FOXI2"
"8916","FOXI3"
"8917","FOXJ1"
"8918","FOXJ2"
"8919","FOXJ3"
"8920","FOXK1"
"8921","FOXK2"
"8922","FOXL1"
"8923","FOXL2"
"8924","FOXL2NB"
"8925","FOXL3"
"8926","FOXM1"
"8927","FOXN1"
"8928","FOXN2"
"8929","FOXN3"
"8930","FOXN3-AS1"
"8931","FOXN3-AS2"
"8932","FOXN3P1"
"8933","FOXN3P2"
"8934","FOXN4"
"8935","FOXO1"
"8936","FOXO1B"
"8937","FOXO3"
"8938","FOXO3B"
"8939","FOXO4"
"8940","FOXO6"
"8941","FOXO6-AS1"
"8942","FOXP1"
"8943","FOXP1-AS1"
"8944","FOXP1-IT1"
"8945","FOXP2"
"8946","FOXP3"
"8947","FOXP4"
"8948","FOXP4-AS1"
"8949","FOXQ1"
"8950","FOXR1"
"8951","FOXR2"
"8952","FOXRED1"
"8953","FOXRED2"
"8954","FOXS1"
"8955","FPGS"
"8956","FPGT"
"8957","FPGT-TNNI3K"
"8958","FPR1"
"8959","FPR2"
"8960","FPR3"
"8961","FRA10AC1"
"8962","FRAS1"
"8963","FRAT1"
"8964","FRAT2"
"8965","FREM1"
"8966","FREM2"
"8967","FREM2-AS1"
"8968","FREM3"
"8969","FRG1"
"8970","FRG1-DT"
"8971","FRG1BP"
"8972","FRG1CP"
"8973","FRG1DP"
"8974","FRG1EP"
"8975","FRG1FP"
"8976","FRG1GP"
"8977","FRG1HP"
"8978","FRG1JP"
"8979","FRG1KP"
"8980","FRG2"
"8981","FRG2B"
"8982","FRG2C"
"8983","FRG2DP"
"8984","FRG2EP"
"8985","FRG2FP"
"8986","FRG2GP"
"8987","FRG2HP"
"8988","FRG2IP"
"8989","FRG2JP"
"8990","FRG2KP"
"8991","FRG2LP"
"8992","FRG2MP"
"8993","FRGCA"
"8994","FRK"
"8995","FRMD1"
"8996","FRMD3"
"8997","FRMD3-AS1"
"8998","FRMD4A"
"8999","FRMD4B"
"9000","FRMD5"
"9001","FRMD6"
"9002","FRMD6-AS2"
"9003","FRMD7"
"9004","FRMD8"
"9005","FRMD8P1"
"9006","FRMPD1"
"9007","FRMPD2"
"9008","FRMPD2B"
"9009","FRMPD3"
"9010","FRMPD3-AS1"
"9011","FRMPD4"
"9012","FRMPD4-AS1"
"9013","FRRS1"
"9014","FRRS1L"
"9015","FRS2"
"9016","FRS3"
"9017","FRY"
"9018","FRY-AS1"
"9019","FRYL"
"9020","FRZB"
"9021","FSBP"
"9022","FSCB"
"9023","FSCN1"
"9024","FSCN1P1"
"9025","FSCN2"
"9026","FSCN3"
"9027","FSD1"
"9028","FSD1L"
"9029","FSD2"
"9030","FSHB"
"9031","FSHR"
"9032","FSIP1"
"9033","FSIP2"
"9034","FSIP2-AS1"
"9035","FSIP2-AS2"
"9036","FSIP2LP"
"9037","FST"
"9038","FSTL1"
"9039","FSTL3"
"9040","FSTL4"
"9041","FSTL5"
"9042","FTCD"
"9043","FTCD-AS1"
"9044","FTCDNL1"
"9045","FTH1"
"9046","FTH1P1"
"9047","FTH1P10"
"9048","FTH1P11"
"9049","FTH1P12"
"9050","FTH1P13"
"9051","FTH1P14"
"9052","FTH1P15"
"9053","FTH1P16"
"9054","FTH1P19"
"9055","FTH1P2"
"9056","FTH1P20"
"9057","FTH1P21"
"9058","FTH1P22"
"9059","FTH1P23"
"9060","FTH1P24"
"9061","FTH1P25"
"9062","FTH1P26"
"9063","FTH1P27"
"9064","FTH1P3"
"9065","FTH1P4"
"9066","FTH1P5"
"9067","FTH1P6"
"9068","FTH1P7"
"9069","FTH1P8"
"9070","FTH1P9"
"9071","FTHL17"
"9072","FTHL18P"
"9073","FTL"
"9074","FTLP1"
"9075","FTLP10"
"9076","FTLP12"
"9077","FTLP13"
"9078","FTLP14"
"9079","FTLP15"
"9080","FTLP16"
"9081","FTLP17"
"9082","FTLP18"
"9083","FTLP19"
"9084","FTLP2"
"9085","FTLP3"
"9086","FTLP4"
"9087","FTLP5"
"9088","FTLP6"
"9089","FTLP8"
"9090","FTMT"
"9091","FTO"
"9092","FTOP1"
"9093","FTSJ1"
"9094","FTSJ3"
"9095","FTX"
"9096","FUBP1"
"9097","FUBP3"
"9098","FUCA1"
"9099","FUCA1P1"
"9100","FUCA2"
"9101","FUNDC1"
"9102","FUNDC2"
"9103","FUNDC2P1"
"9104","FUNDC2P2"
"9105","FUNDC2P3"
"9106","FUNDC2P4"
"9107","FUOM"
"9108","FURIN"
"9109","FUS"
"9110","FUT1"
"9111","FUT10"
"9112","FUT11"
"9113","FUT2"
"9114","FUT3"
"9115","FUT4"
"9116","FUT5"
"9117","FUT6"
"9118","FUT7"
"9119","FUT8"
"9120","FUT8-AS1"
"9121","FUT9"
"9122","FUZ"
"9123","FXN"
"9124","FXNP1"
"9125","FXNP2"
"9126","FXR1"
"9127","FXR2"
"9128","FXYD1"
"9129","FXYD2"
"9130","FXYD3"
"9131","FXYD4"
"9132","FXYD5"
"9133","FXYD6"
"9134","FXYD6-AS1"
"9135","FXYD6-FXYD2"
"9136","FXYD6P1"
"9137","FXYD6P2"
"9138","FXYD6P3"
"9139","FXYD7"
"9140","FYB1"
"9141","FYB2"
"9142","FYCO1"
"9143","FYN"
"9144","FYTTD1"
"9145","FYTTD1P1"
"9146","FZD1"
"9147","FZD10"
"9148","FZD10-AS1"
"9149","FZD2"
"9150","FZD3"
"9151","FZD4"
"9152","FZD4-DT"
"9153","FZD5"
"9154","FZD6"
"9155","FZD7"
"9156","FZD8"
"9157","FZD9"
"9158","FZR1"
"9159","G0S2"
"9160","G2E3"
"9161","G2E3-AS1"
"9162","G3BP1"
"9163","G3BP1P1"
"9164","G3BP2"
"9165","G6PC1"
"9166","G6PC2"
"9167","G6PC3"
"9168","G6PD"
"9169","GAA"
"9170","GAB1"
"9171","GAB2"
"9172","GAB3"
"9173","GAB4"
"9174","GABARAP"
"9175","GABARAPL1"
"9176","GABARAPL1-AS1"
"9177","GABARAPL2"
"9178","GABARAPL3"
"9179","GABBR1"
"9180","GABBR2"
"9181","GABPA"
"9182","GABPAP"
"9183","GABPB1"
"9184","GABPB1-AS1"
"9185","GABPB1-IT1"
"9186","GABPB2"
"9187","GABRA1"
"9188","GABRA2"
"9189","GABRA3"
"9190","GABRA4"
"9191","GABRA5"
"9192","GABRA6"
"9193","GABRB1"
"9194","GABRB2"
"9195","GABRB3"
"9196","GABRD"
"9197","GABRE"
"9198","GABRG1"
"9199","GABRG2"
"9200","GABRG3"
"9201","GABRG3-AS1"
"9202","GABRP"
"9203","GABRQ"
"9204","GABRR1"
"9205","GABRR2"
"9206","GABRR3"
"9207","GACAT1"
"9208","GACAT2"
"9209","GACAT3"
"9210","GAD1"
"9211","GAD2"
"9212","GAD3P"
"9213","GADD45A"
"9214","GADD45B"
"9215","GADD45G"
"9216","GADD45GIP1"
"9217","GADL1"
"9218","GAGE1"
"9219","GAGE10"
"9220","GAGE12B"
"9221","GAGE12C"
"9222","GAGE12D"
"9223","GAGE12E"
"9224","GAGE12F"
"9225","GAGE12G"
"9226","GAGE12H"
"9227","GAGE12J"
"9228","GAGE13"
"9229","GAGE2A"
"9230","GAGE2E"
"9231","GAK"
"9232","GAL"
"9233","GAL3ST1"
"9234","GAL3ST2"
"9235","GAL3ST3"
"9236","GAL3ST4"
"9237","GALC"
"9238","GALE"
"9239","GALK1"
"9240","GALK2"
"9241","GALM"
"9242","GALNS"
"9243","GALNT1"
"9244","GALNT10"
"9245","GALNT11"
"9246","GALNT12"
"9247","GALNT13"
"9248","GALNT14"
"9249","GALNT15"
"9250","GALNT16"
"9251","GALNT16-AS1"
"9252","GALNT17"
"9253","GALNT18"
"9254","GALNT2"
"9255","GALNT3"
"9256","GALNT4"
"9257","GALNT5"
"9258","GALNT6"
"9259","GALNT7"
"9260","GALNT7-DT"
"9261","GALNT8"
"9262","GALNT9"
"9263","GALNTL5"
"9264","GALNTL6"
"9265","GALP"
"9266","GALR1"
"9267","GALR2"
"9268","GALR3"
"9269","GALT"
"9270","GAMT"
"9271","GAMTP2"
"9272","GAN"
"9273","GANAB"
"9274","GANC"
"9275","GAP43"
"9276","GAPDH"
"9277","GAPDH-DT"
"9278","GAPDHP1"
"9279","GAPDHP14"
"9280","GAPDHP15"
"9281","GAPDHP16"
"9282","GAPDHP17"
"9283","GAPDHP19"
"9284","GAPDHP2"
"9285","GAPDHP20"
"9286","GAPDHP21"
"9287","GAPDHP22"
"9288","GAPDHP23"
"9289","GAPDHP24"
"9290","GAPDHP25"
"9291","GAPDHP26"
"9292","GAPDHP27"
"9293","GAPDHP28"
"9294","GAPDHP29"
"9295","GAPDHP30"
"9296","GAPDHP31"
"9297","GAPDHP32"
"9298","GAPDHP33"
"9299","GAPDHP34"
"9300","GAPDHP35"
"9301","GAPDHP36"
"9302","GAPDHP37"
"9303","GAPDHP38"
"9304","GAPDHP39"
"9305","GAPDHP40"
"9306","GAPDHP41"
"9307","GAPDHP42"
"9308","GAPDHP43"
"9309","GAPDHP44"
"9310","GAPDHP45"
"9311","GAPDHP46"
"9312","GAPDHP47"
"9313","GAPDHP48"
"9314","GAPDHP49"
"9315","GAPDHP50"
"9316","GAPDHP51"
"9317","GAPDHP52"
"9318","GAPDHP53"
"9319","GAPDHP54"
"9320","GAPDHP55"
"9321","GAPDHP56"
"9322","GAPDHP57"
"9323","GAPDHP58"
"9324","GAPDHP59"
"9325","GAPDHP60"
"9326","GAPDHP61"
"9327","GAPDHP62"
"9328","GAPDHP63"
"9329","GAPDHP64"
"9330","GAPDHP65"
"9331","GAPDHP66"
"9332","GAPDHP67"
"9333","GAPDHP68"
"9334","GAPDHP69"
"9335","GAPDHP70"
"9336","GAPDHP71"
"9337","GAPDHP72"
"9338","GAPDHP73"
"9339","GAPDHP74"
"9340","GAPDHP75"
"9341","GAPDHP76"
"9342","GAPDHP77"
"9343","GAPDHS"
"9344","GAPLINC"
"9345","GAPT"
"9346","GAPVD1"
"9347","GAR1"
"9348","GAR1-DT"
"9349","GAREM1"
"9350","GAREM2"
"9351","GARIN1A"
"9352","GARIN1B"
"9353","GARIN2"
"9354","GARIN3"
"9355","GARIN3P1"
"9356","GARIN4"
"9357","GARIN5A"
"9358","GARIN5B"
"9359","GARIN6"
"9360","GARNL3"
"9361","GARRE1"
"9362","GARS1"
"9363","GARS1-DT"
"9364","GARS1P1"
"9365","GART"
"9366","GAS1"
"9367","GAS1RR"
"9368","GAS2"
"9369","GAS2L1"
"9370","GAS2L1P1"
"9371","GAS2L1P2"
"9372","GAS2L2"
"9373","GAS2L3"
"9374","GAS5"
"9375","GAS5-AS1"
"9376","GAS6"
"9377","GAS6-AS1"
"9378","GAS6-DT"
"9379","GAS7"
"9380","GAS8"
"9381","GAS8-AS1"
"9382","GASAL1"
"9383","GASK1A"
"9384","GASK1B"
"9385","GASK1B-AS1"
"9386","GAST"
"9387","GATA1"
"9388","GATA2"
"9389","GATA2-AS1"
"9390","GATA3"
"9391","GATA3-AS1"
"9392","GATA4"
"9393","GATA5"
"9394","GATA6"
"9395","GATA6-AS1"
"9396","GATAD1"
"9397","GATAD2A"
"9398","GATAD2B"
"9399","GATB"
"9400","GATC"
"9401","GATD1"
"9402","GATD1-DT"
"9403","GATD3"
"9404","GATM"
"9405","GAU1"
"9406","GBA"
"9407","GBA2"
"9408","GBA3"
"9409","GBAP1"
"9410","GBE1"
"9411","GBF1"
"9412","GBGT1"
"9413","GBP1"
"9414","GBP1P1"
"9415","GBP2"
"9416","GBP3"
"9417","GBP4"
"9418","GBP5"
"9419","GBP6"
"9420","GBP7"
"9421","GBX1"
"9422","GBX2"
"9423","GBX2-AS1"
"9424","GC"
"9425","GCA"
"9426","GCAT"
"9427","GCATP1"
"9428","GCAWKR"
"9429","GCC1"
"9430","GCC2"
"9431","GCC2-AS1"
"9432","GCDH"
"9433","GCFC2"
"9434","GCG"
"9435","GCGR"
"9436","GCH1"
"9437","GCHFR"
"9438","GCK"
"9439","GCKR"
"9440","GCLC"
"9441","GCLM"
"9442","GCM1"
"9443","GCM2"
"9444","GCN1"
"9445","GCNA"
"9446","GCNAP1"
"9447","GCNT1"
"9448","GCNT1P1"
"9449","GCNT1P2"
"9450","GCNT1P3"
"9451","GCNT1P4"
"9452","GCNT1P5"
"9453","GCNT2"
"9454","GCNT2P1"
"9455","GCNT3"
"9456","GCNT4"
"9457","GCNT7"
"9458","GCOM1"
"9459","GCSAM"
"9460","GCSAML"
"9461","GCSH"
"9462","GCSHP1"
"9463","GCSHP2"
"9464","GCSHP3"
"9465","GCSHP4"
"9466","GCSHP5"
"9467","GCSIR"
"9468","GDA"
"9469","GDAP1"
"9470","GDAP1L1"
"9471","GDAP2"
"9472","GDE1"
"9473","GDF1"
"9474","GDF10"
"9475","GDF11"
"9476","GDF15"
"9477","GDF2"
"9478","GDF3"
"9479","GDF5"
"9480","GDF5-AS1"
"9481","GDF6"
"9482","GDF7"
"9483","GDF9"
"9484","GDI1"
"9485","GDI2"
"9486","GDI2P1"
"9487","GDI2P2"
"9488","GDNF"
"9489","GDNF-AS1"
"9490","GDPD1"
"9491","GDPD2"
"9492","GDPD3"
"9493","GDPD4"
"9494","GDPD5"
"9495","GDPGP1"
"9496","GEM"
"9497","GEMIN2"
"9498","GEMIN2P1"
"9499","GEMIN2P2"
"9500","GEMIN4"
"9501","GEMIN5"
"9502","GEMIN6"
"9503","GEMIN7"
"9504","GEMIN7-AS1"
"9505","GEMIN7P1"
"9506","GEMIN8"
"9507","GEMIN8P1"
"9508","GEMIN8P2"
"9509","GEMIN8P3"
"9510","GEMIN8P4"
"9511","GEN1"
"9512","GET1"
"9513","GET1-SH3BGR"
"9514","GET1P1"
"9515","GET3"
"9516","GET4"
"9517","GFAP"
"9518","GFER"
"9519","GFI1"
"9520","GFI1B"
"9521","GFM1"
"9522","GFM2"
"9523","GFOD1"
"9524","GFOD1-AS1"
"9525","GFOD2"
"9526","GFPT1"
"9527","GFPT2"
"9528","GFRA1"
"9529","GFRA2"
"9530","GFRA3"
"9531","GFRA4"
"9532","GFRAL"
"9533","GFUS"
"9534","GFY"
"9535","GGA1"
"9536","GGA2"
"9537","GGA3"
"9538","GGACT"
"9539","GGCT"
"9540","GGCTP1"
"9541","GGCTP2"
"9542","GGCTP3"
"9543","GGCX"
"9544","GGH"
"9545","GGN"
"9546","GGNBP1"
"9547","GGNBP2"
"9548","GGPS1"
"9549","GGT1"
"9550","GGT2P"
"9551","GGT3P"
"9552","GGT4P"
"9553","GGT5"
"9554","GGT6"
"9555","GGT7"
"9556","GGT8P"
"9557","GGTA1"
"9558","GGTA2P"
"9559","GGTLC1"
"9560","GGTLC2"
"9561","GGTLC3"
"9562","GGTLC4P"
"9563","GGTLC5P"
"9564","GH1"
"9565","GH2"
"9566","GHDC"
"9567","GHET1"
"9568","GHITM"
"9569","GHR"
"9570","GHRH"
"9571","GHRHR"
"9572","GHRL"
"9573","GHRLOS"
"9574","GHSR"
"9575","GID4"
"9576","GID8"
"9577","GIGYF1"
"9578","GIGYF2"
"9579","GIHCG"
"9580","GIMAP1"
"9581","GIMAP1-GIMAP5"
"9582","GIMAP2"
"9583","GIMAP3P"
"9584","GIMAP4"
"9585","GIMAP5"
"9586","GIMAP6"
"9587","GIMAP7"
"9588","GIMAP8"
"9589","GIMD1"
"9590","GIN1"
"9591","GINM1"
"9592","GINS1"
"9593","GINS2"
"9594","GINS3"
"9595","GINS4"
"9596","GIP"
"9597","GIPC1"
"9598","GIPC2"
"9599","GIPC3"
"9600","GIPR"
"9601","GIT1"
"9602","GIT2"
"9603","GJA1"
"9604","GJA10"
"9605","GJA1P1"
"9606","GJA3"
"9607","GJA4"
"9608","GJA5"
"9609","GJA6P"
"9610","GJA8"
"9611","GJA9"
"9612","GJB1"
"9613","GJB2"
"9614","GJB3"
"9615","GJB4"
"9616","GJB5"
"9617","GJB6"
"9618","GJB7"
"9619","GJC1"
"9620","GJC2"
"9621","GJC3"
"9622","GJD2"
"9623","GJD2-DT"
"9624","GJD3"
"9625","GJD3-AS1"
"9626","GJD4"
"9627","GJE1"
"9628","GK"
"9629","GK-AS1"
"9630","GK-IT1"
"9631","GK2"
"9632","GK3P"
"9633","GK4P"
"9634","GK5"
"9635","GKAP1"
"9636","GKN1"
"9637","GKN2"
"9638","GKN3P"
"9639","GLA"
"9640","GLB1"
"9641","GLB1L"
"9642","GLB1L2"
"9643","GLB1L3"
"9644","GLCCI1"
"9645","GLCCI1-DT"
"9646","GLCE"
"9647","GLDC"
"9648","GLDCP1"
"9649","GLDN"
"9650","GLE1"
"9651","GLG1"
"9652","GLI1"
"9653","GLI2"
"9654","GLI3"
"9655","GLI4"
"9656","GLIDR"
"9657","GLIPR1"
"9658","GLIPR1-AS1"
"9659","GLIPR1L1"
"9660","GLIPR1L2"
"9661","GLIPR2"
"9662","GLIS1"
"9663","GLIS2"
"9664","GLIS2-AS1"
"9665","GLIS3"
"9666","GLIS3-AS1"
"9667","GLIS3-AS2"
"9668","GLMN"
"9669","GLMP"
"9670","GLO1"
"9671","GLOD4"
"9672","GLOD5"
"9673","GLP1R"
"9674","GLP2R"
"9675","GLRA1"
"9676","GLRA2"
"9677","GLRA3"
"9678","GLRA4"
"9679","GLRB"
"9680","GLRX"
"9681","GLRX2"
"9682","GLRX3"
"9683","GLRX3P2"
"9684","GLRX5"
"9685","GLRX5P1"
"9686","GLRX5P2"
"9687","GLRX5P3"
"9688","GLRXP1"
"9689","GLRXP2"
"9690","GLRXP3"
"9691","GLS"
"9692","GLS2"
"9693","GLT1D1"
"9694","GLT6D1"
"9695","GLT8D1"
"9696","GLT8D2"
"9697","GLTP"
"9698","GLTPD2"
"9699","GLTPP1"
"9700","GLUD1"
"9701","GLUD1P2"
"9702","GLUD1P3"
"9703","GLUD1P4"
"9704","GLUD1P9"
"9705","GLUD2"
"9706","GLUL"
"9707","GLULP3"
"9708","GLULP4"
"9709","GLULP5"
"9710","GLULP6"
"9711","GLYAT"
"9712","GLYATL1"
"9713","GLYATL1B"
"9714","GLYATL1P1"
"9715","GLYATL1P2"
"9716","GLYATL1P4"
"9717","GLYATL2"
"9718","GLYATL3"
"9719","GLYCAM1"
"9720","GLYCTK"
"9721","GLYCTK-AS1"
"9722","GLYR1"
"9723","GM2A"
"9724","GM2AP1"
"9725","GM2AP2"
"9726","GMCL1"
"9727","GMCL1P2"
"9728","GMCL2"
"9729","GMDS"
"9730","GMDS-DT"
"9731","GMEB1"
"9732","GMEB2"
"9733","GMFB"
"9734","GMFBP1"
"9735","GMFG"
"9736","GMIP"
"9737","GML"
"9738","GMNC"
"9739","GMNN"
"9740","GMPPA"
"9741","GMPPB"
"9742","GMPR"
"9743","GMPR2"
"9744","GMPS"
"9745","GMPSP1"
"9746","GNA11"
"9747","GNA12"
"9748","GNA13"
"9749","GNA13P1"
"9750","GNA14"
"9751","GNA14-AS1"
"9752","GNA15"
"9753","GNA15-DT"
"9754","GNAI1"
"9755","GNAI2"
"9756","GNAI2P1"
"9757","GNAI2P2"
"9758","GNAI3"
"9759","GNAL"
"9760","GNAO1"
"9761","GNAO1-AS1"
"9762","GNAO1-DT"
"9763","GNAQ"
"9764","GNAQP1"
"9765","GNAS"
"9766","GNAS-AS1"
"9767","GNAT1"
"9768","GNAT2"
"9769","GNAT3"
"9770","GNAZ"
"9771","GNB1"
"9772","GNB1-DT"
"9773","GNB1L"
"9774","GNB2"
"9775","GNB3"
"9776","GNB4"
"9777","GNB5"
"9778","GNE"
"9779","GNG10"
"9780","GNG10P1"
"9781","GNG11"
"9782","GNG12"
"9783","GNG12-AS1"
"9784","GNG13"
"9785","GNG14"
"9786","GNG2"
"9787","GNG3"
"9788","GNG4"
"9789","GNG5"
"9790","GNG5P1"
"9791","GNG5P2"
"9792","GNG5P3"
"9793","GNG5P5"
"9794","GNG7"
"9795","GNG8"
"9796","GNGT1"
"9797","GNGT2"
"9798","GNL1"
"9799","GNL2"
"9800","GNL2P1"
"9801","GNL3"
"9802","GNL3L"
"9803","GNL3LP1"
"9804","GNLY"
"9805","GNMT"
"9806","GNPAT"
"9807","GNPATP"
"9808","GNPDA1"
"9809","GNPDA2"
"9810","GNPNAT1"
"9811","GNPTAB"
"9812","GNPTG"
"9813","GNRH1"
"9814","GNRH2"
"9815","GNRHR"
"9816","GNRHR2"
"9817","GNRHR2P1"
"9818","GNS"
"9819","GOLGA1"
"9820","GOLGA2"
"9821","GOLGA2P1"
"9822","GOLGA2P10"
"9823","GOLGA2P11"
"9824","GOLGA2P2Y"
"9825","GOLGA2P3Y"
"9826","GOLGA2P4"
"9827","GOLGA2P5"
"9828","GOLGA2P6"
"9829","GOLGA2P7"
"9830","GOLGA2P8"
"9831","GOLGA2P9"
"9832","GOLGA3"
"9833","GOLGA4"
"9834","GOLGA4-AS1"
"9835","GOLGA5"
"9836","GOLGA5P1"
"9837","GOLGA6A"
"9838","GOLGA6B"
"9839","GOLGA6C"
"9840","GOLGA6D"
"9841","GOLGA6EP"
"9842","GOLGA6FP"
"9843","GOLGA6GP"
"9844","GOLGA6L1"
"9845","GOLGA6L10"
"9846","GOLGA6L11P"
"9847","GOLGA6L16P"
"9848","GOLGA6L17P"
"9849","GOLGA6L2"
"9850","GOLGA6L22"
"9851","GOLGA6L23P"
"9852","GOLGA6L24P"
"9853","GOLGA6L25P"
"9854","GOLGA6L3"
"9855","GOLGA6L4"
"9856","GOLGA6L5P"
"9857","GOLGA6L6"
"9858","GOLGA6L7"
"9859","GOLGA6L9"
"9860","GOLGA7"
"9861","GOLGA7B"
"9862","GOLGA7B-DT"
"9863","GOLGA8A"
"9864","GOLGA8B"
"9865","GOLGA8CP"
"9866","GOLGA8DP"
"9867","GOLGA8EP"
"9868","GOLGA8F"
"9869","GOLGA8G"
"9870","GOLGA8H"
"9871","GOLGA8IP"
"9872","GOLGA8J"
"9873","GOLGA8K"
"9874","GOLGA8M"
"9875","GOLGA8N"
"9876","GOLGA8O"
"9877","GOLGA8Q"
"9878","GOLGA8R"
"9879","GOLGA8S"
"9880","GOLGA8T"
"9881","GOLGA8UP"
"9882","GOLGA8VP"
"9883","GOLGB1"
"9884","GOLIM4"
"9885","GOLM1"
"9886","GOLM2"
"9887","GOLM2P1"
"9888","GOLPH3"
"9889","GOLPH3-DT"
"9890","GOLPH3L"
"9891","GOLT1A"
"9892","GOLT1B"
"9893","GON4L"
"9894","GON7"
"9895","GOPC"
"9896","GORAB"
"9897","GORAB-AS1"
"9898","GORASP1"
"9899","GORASP2"
"9900","GOSR1"
"9901","GOSR2"
"9902","GOSR2-DT"
"9903","GOT1"
"9904","GOT1-DT"
"9905","GOT1L1"
"9906","GOT2"
"9907","GOT2P1"
"9908","GOT2P2"
"9909","GOT2P3"
"9910","GOT2P5"
"9911","GOT2P6"
"9912","GOT2P7"
"9913","GP1BA"
"9914","GP1BB"
"9915","GP2"
"9916","GP5"
"9917","GP6"
"9918","GP6-AS1"
"9919","GP9"
"9920","GPA33"
"9921","GPAA1"
"9922","GPAA1P1"
"9923","GPAA1P2"
"9924","GPALPP1"
"9925","GPAM"
"9926","GPANK1"
"9927","GPAT2"
"9928","GPAT2P1"
"9929","GPAT2P2"
"9930","GPAT3"
"9931","GPAT4"
"9932","GPAT4-AS1"
"9933","GPATCH1"
"9934","GPATCH11"
"9935","GPATCH11P1"
"9936","GPATCH2"
"9937","GPATCH2L"
"9938","GPATCH3"
"9939","GPATCH4"
"9940","GPATCH8"
"9941","GPBAR1"
"9942","GPBP1"
"9943","GPBP1L1"
"9944","GPC1"
"9945","GPC1-AS1"
"9946","GPC2"
"9947","GPC3"
"9948","GPC3-AS1"
"9949","GPC4"
"9950","GPC5"
"9951","GPC5-AS1"
"9952","GPC5-AS2"
"9953","GPC5-IT1"
"9954","GPC6"
"9955","GPC6-AS1"
"9956","GPC6-AS2"
"9957","GPCPD1"
"9958","GPD1"
"9959","GPD1L"
"9960","GPD2"
"9961","GPER1"
"9962","GPHA2"
"9963","GPHB5"
"9964","GPHN"
"9965","GPI"
"9966","GPIHBP1"
"9967","GPKOW"
"9968","GPLD1"
"9969","GPM6A"
"9970","GPM6A-DT"
"9971","GPM6B"
"9972","GPM6BP1"
"9973","GPM6BP2"
"9974","GPM6BP3"
"9975","GPN1"
"9976","GPN2"
"9977","GPN3"
"9978","GPN3P1"
"9979","GPNMB"
"9980","GPR101"
"9981","GPR107"
"9982","GPR108"
"9983","GPR119"
"9984","GPR12"
"9985","GPR132"
"9986","GPR135"
"9987","GPR137"
"9988","GPR137B"
"9989","GPR137C"
"9990","GPR139"
"9991","GPR141"
"9992","GPR141BP"
"9993","GPR142"
"9994","GPR143"
"9995","GPR143P"
"9996","GPR146"
"9997","GPR148"
"9998","GPR149"
"9999","GPR15"
"10000","GPR150"
"10001","GPR151"
"10002","GPR152"
"10003","GPR153"
"10004","GPR155"
"10005","GPR155-DT"
"10006","GPR156"
"10007","GPR157"
"10008","GPR158"
"10009","GPR158-AS1"
"10010","GPR160"
"10011","GPR160P1"
"10012","GPR160P2"
"10013","GPR161"
"10014","GPR162"
"10015","GPR17"
"10016","GPR171"
"10017","GPR173"
"10018","GPR174"
"10019","GPR176"
"10020","GPR176-DT"
"10021","GPR179"
"10022","GPR18"
"10023","GPR180"
"10024","GPR182"
"10025","GPR183"
"10026","GPR19"
"10027","GPR199P"
"10028","GPR20"
"10029","GPR21"
"10030","GPR22"
"10031","GPR25"
"10032","GPR26"
"10033","GPR27"
"10034","GPR3"
"10035","GPR31"
"10036","GPR32"
"10037","GPR32P1"
"10038","GPR33"
"10039","GPR34"
"10040","GPR35"
"10041","GPR37"
"10042","GPR37L1"
"10043","GPR39"
"10044","GPR4"
"10045","GPR42"
"10046","GPR45"
"10047","GPR50"
"10048","GPR50-AS1"
"10049","GPR52"
"10050","GPR53P"
"10051","GPR55"
"10052","GPR6"
"10053","GPR61"
"10054","GPR62"
